time,Operational demand,Available generation,Emissions intensity_QLD
2021-11-27 12:00:00+00:00,,9331.82344,830.5997985
2021-11-27 13:00:00+00:00,,9377.470016,837.7169292
2021-11-27 14:00:00+00:00,,9516.249093,836.8863844
2021-11-27 15:00:00+00:00,,9557.76876,836.1834259
2021-11-27 16:00:00+00:00,,9564.041676,833.7021004
2021-11-27 17:00:00+00:00,,9562.628093,835.8528313
2021-11-27 18:00:00+00:00,,9352.846593,844.5998105
2021-11-27 19:00:00+00:00,,9587.702198,825.6066876
2021-11-27 20:00:00+00:00,,9472.450387,826.5007157
2021-11-27 21:00:00+00:00,,9790.017588,852.5003869
2021-11-27 22:00:00+00:00,,9756.415676,837.9947909
2021-11-27 23:00:00+00:00,,9753.015139,824.6933634
2021-11-28 00:00:00+00:00,,9652.873362,806.245808
2021-11-28 01:00:00+00:00,,9631.284398,783.9869434
2021-11-28 02:00:00+00:00,,9884.770956,781.4039635
2021-11-28 03:00:00+00:00,,9677.625635,780.8270895
2021-11-28 04:00:00+00:00,,9691.644683,775.9501347
2021-11-28 05:00:00+00:00,,9776.529916,777.3907939
2021-11-28 06:00:00+00:00,,9993.081185,756.9168585
2021-11-28 07:00:00+00:00,,9769.662746,761.8719558
2021-11-28 08:00:00+00:00,,9607.185033,771.0044507
2021-11-28 09:00:00+00:00,,9532.560143,784.749505
2021-11-28 10:00:00+00:00,,9561.679487,804.57184
2021-11-28 11:00:00+00:00,,9547.258333,811.8084245
2021-11-28 12:00:00+00:00,,9573.489933,828.9621528
2021-11-28 13:00:00+00:00,,9567.225658,835.0569357
2021-11-28 14:00:00+00:00,,9581.239677,837.6110645
2021-11-28 15:00:00+00:00,,9496.64601,842.5483699
2021-11-28 16:00:00+00:00,,9425.37601,850.3193868
2021-11-28 17:00:00+00:00,,9383.03726,861.309902
2021-11-28 18:00:00+00:00,,9472.598677,844.3646067
2021-11-28 19:00:00+00:00,,9609.353691,820.2666321
2021-11-28 20:00:00+00:00,,9728.222803,805.744196
2021-11-28 21:00:00+00:00,,9756.601046,810.8424104
2021-11-28 22:00:00+00:00,,9656.210951,808.1409282
2021-11-28 23:00:00+00:00,,9767.918418,783.2661889
2021-11-29 00:00:00+00:00,,9887.756472,765.4938766
2021-11-29 01:00:00+00:00,,9837.051088,770.7332053
2021-11-29 02:00:00+00:00,,9985.463494,755.8316363
2021-11-29 03:00:00+00:00,,9718.854578,778.6348677
2021-11-29 04:00:00+00:00,,9699.278331,770.3708242
2021-11-29 05:00:00+00:00,,9709.262531,784.4436162
2021-11-29 06:00:00+00:00,,9768.627773,817.7850258
2021-11-29 07:00:00+00:00,,9873.596863,808.4349365
2021-11-29 08:00:00+00:00,,9919.073524,789.9297555
2021-11-29 09:00:00+00:00,,9877.076777,795.8531269
2021-11-29 10:00:00+00:00,,9818.408963,816.259889
2021-11-29 11:00:00+00:00,,9787.399488,823.7283055
2021-11-29 12:00:00+00:00,,9830.066043,830.8169763
2021-11-29 13:00:00+00:00,,9651.90202,839.2479585
2021-11-29 14:00:00+00:00,,9488.918927,843.1176842
2021-11-29 15:00:00+00:00,,9477.241427,841.9315882
2021-11-29 16:00:00+00:00,,9417.275675,850.0915556
2021-11-29 17:00:00+00:00,,9339.64251,851.6045634
2021-11-29 18:00:00+00:00,,9272.687927,854.9095188
2021-11-29 19:00:00+00:00,,9318.86111,837.468451
2021-11-29 20:00:00+00:00,,9480.542984,825.4446858
2021-11-29 21:00:00+00:00,,9627.213703,816.4121764
2021-11-29 22:00:00+00:00,,9902.664345,786.0120971
2021-11-29 23:00:00+00:00,,9693.536359,772.3405317
2021-11-30 00:00:00+00:00,,9418.676947,770.5651101
2021-11-30 01:00:00+00:00,,9336.168587,765.2954989
2021-11-30 02:00:00+00:00,,9313.743269,775.375643
2021-11-30 03:00:00+00:00,,9360.493982,776.442238
2021-11-30 04:00:00+00:00,,9464.090589,772.5909956
2021-11-30 05:00:00+00:00,,9346.726054,787.9114779
2021-11-30 06:00:00+00:00,,9467.278352,813.1995423
2021-11-30 07:00:00+00:00,,9412.064689,806.425164
2021-11-30 08:00:00+00:00,,9303.293255,803.7640395
2021-11-30 09:00:00+00:00,,9290.112105,825.818452
2021-11-30 10:00:00+00:00,,9264.049188,852.3167765
2021-11-30 11:00:00+00:00,,9218.66159,856.2325095
2021-11-30 12:00:00+00:00,,9239.952167,857.8238753
2021-11-30 13:00:00+00:00,,9182.634449,869.2833128
2021-11-30 14:00:00+00:00,,9083.23026,875.2250334
2021-11-30 15:00:00+00:00,,8754.852593,911.9080643
2021-11-30 16:00:00+00:00,,8831.84101,910.4305175
2021-11-30 17:00:00+00:00,,8811.096677,912.5810756
2021-11-30 18:00:00+00:00,,8821.486177,885.1897472
2021-11-30 19:00:00+00:00,,8897.864268,872.5928172
2021-11-30 20:00:00+00:00,,9255.761437,833.7322063
2021-11-30 21:00:00+00:00,,9557.973538,796.1764309
2021-11-30 22:00:00+00:00,,9564.111187,793.6462122
2021-11-30 23:00:00+00:00,,9233.240208,792.775057
2021-12-01 00:00:00+00:00,,9338.020332,756.7147176
2021-12-01 01:00:00+00:00,,9741.114653,726.4379027
2021-12-01 02:00:00+00:00,,10091.49376,728.2166524
2021-12-01 03:00:00+00:00,,10297.42045,717.7854656
2021-12-01 04:00:00+00:00,,10601.54857,719.9918694
2021-12-01 05:00:00+00:00,,10925.16175,729.8152213
2021-12-01 06:00:00+00:00,,11037.21321,741.5127093
2021-12-01 07:00:00+00:00,,10583.83708,790.3388348
2021-12-01 08:00:00+00:00,,10099.30967,822.3015107
2021-12-01 09:00:00+00:00,,10065.31212,831.1990502
2021-12-01 10:00:00+00:00,,10078.48681,843.665075
2021-12-01 11:00:00+00:00,,9978.005143,843.1843258
2021-12-01 12:00:00+00:00,,9796.750927,843.1381579
2021-12-01 13:00:00+00:00,,9536.550751,858.1273968
2021-12-01 14:00:00+00:00,,9433.139843,863.2037233
2021-12-01 15:00:00+00:00,,9290.529177,879.3818352
2021-12-01 16:00:00+00:00,,9277.97626,878.6665707
2021-12-01 17:00:00+00:00,,9270.14451,878.0256654
2021-12-01 18:00:00+00:00,,9450.087927,865.9767328
2021-12-01 19:00:00+00:00,,9533.345288,848.1284992
2021-12-01 20:00:00+00:00,,9998.56584,790.7346623
2021-12-01 21:00:00+00:00,,10314.26863,756.6177727
2021-12-01 22:00:00+00:00,,9897.017845,770.1343359
2021-12-01 23:00:00+00:00,,9730.11479,765.6453144
2021-12-02 00:00:00+00:00,,9491.79616,753.6657464
2021-12-02 01:00:00+00:00,,9355.928109,744.0962362
2021-12-02 02:00:00+00:00,,10077.63684,717.0197595
2021-12-02 03:00:00+00:00,,10486.72699,711.8962488
2021-12-02 04:00:00+00:00,,10444.66943,712.9553636
2021-12-02 05:00:00+00:00,,10503.42872,715.5055557
2021-12-02 06:00:00+00:00,,10474.72926,744.1759281
2021-12-02 07:00:00+00:00,,10278.27621,770.0933082
2021-12-02 08:00:00+00:00,,9821.183938,807.1670467
2021-12-02 09:00:00+00:00,,9764.105934,821.9035069
2021-12-02 10:00:00+00:00,,9791.839394,840.6404605
2021-12-02 11:00:00+00:00,,9819.806808,843.8447071
2021-12-02 12:00:00+00:00,,9662.666171,849.2199282
2021-12-02 13:00:00+00:00,,9575.495077,861.0580579
2021-12-02 14:00:00+00:00,,9559.385593,855.065637
2021-12-02 15:00:00+00:00,,9551.03226,854.9164792
2021-12-02 16:00:00+00:00,,9520.90676,859.595063
2021-12-02 17:00:00+00:00,,9441.761593,864.1614906
2021-12-02 18:00:00+00:00,,9447.031677,864.1939189
2021-12-02 19:00:00+00:00,,9546.677861,852.8806525
2021-12-02 20:00:00+00:00,,10035.44153,792.0959614
2021-12-02 21:00:00+00:00,,10382.49059,751.9190448
2021-12-02 22:00:00+00:00,,10139.9928,759.1396011
2021-12-02 23:00:00+00:00,,10040.1443,756.4229571
2021-12-03 00:00:00+00:00,,10175.00607,750.3493791
2021-12-03 01:00:00+00:00,,10145.5206,751.6301877
2021-12-03 02:00:00+00:00,,10315.40971,735.9412776
2021-12-03 03:00:00+00:00,,10727.05128,701.0415692
2021-12-03 04:00:00+00:00,,10639.97631,727.3065065
2021-12-03 05:00:00+00:00,,10491.03189,731.3227596
2021-12-03 06:00:00+00:00,,10657.2341,732.2366634
2021-12-03 07:00:00+00:00,,10174.15704,765.3145415
2021-12-03 08:00:00+00:00,,9869.456783,811.5208544
2021-12-03 09:00:00+00:00,,9870.346513,816.7618262
2021-12-03 10:00:00+00:00,,9870.185991,821.1835763
2021-12-03 11:00:00+00:00,,9981.743581,836.0993074
2021-12-03 12:00:00+00:00,,10153.73849,817.6680525
2021-12-03 13:00:00+00:00,,10084.79263,823.7426855
2021-12-03 14:00:00+00:00,,9739.920093,834.74224
2021-12-03 15:00:00+00:00,,9718.393677,840.5793067
2021-12-03 16:00:00+00:00,,9490.917927,847.5336639
2021-12-03 17:00:00+00:00,,9441.62101,851.6815389
2021-12-03 18:00:00+00:00,,9406.566843,851.5105082
2021-12-03 19:00:00+00:00,,9449.250495,848.3676243
2021-12-03 20:00:00+00:00,,9832.249834,771.9559938
2021-12-03 21:00:00+00:00,,9907.486692,727.9881824
2021-12-03 22:00:00+00:00,,9930.440024,743.2657845
2021-12-03 23:00:00+00:00,,9987.24875,756.090364
2021-12-04 00:00:00+00:00,,9732.421294,758.2624927
2021-12-04 01:00:00+00:00,,9557.574637,754.6929857
2021-12-04 02:00:00+00:00,,9979.525338,726.599884
2021-12-04 03:00:00+00:00,,10053.31059,718.4798598
2021-12-04 04:00:00+00:00,,10033.63675,704.8079747
2021-12-04 05:00:00+00:00,,10029.70958,719.8789426
2021-12-04 06:00:00+00:00,,10225.81927,727.027484
2021-12-04 07:00:00+00:00,,9889.137421,740.013577
2021-12-04 08:00:00+00:00,,9339.067876,784.8217664
2021-12-04 09:00:00+00:00,,9394.376173,792.7004211
2021-12-04 10:00:00+00:00,,9368.471217,821.0077706
2021-12-04 11:00:00+00:00,,9380.470445,832.9599166
2021-12-04 12:00:00+00:00,,9521.202248,843.5231569
2021-12-04 13:00:00+00:00,,9642.182541,843.1545011
2021-12-04 14:00:00+00:00,,9205.159927,855.4318884
2021-12-04 15:00:00+00:00,,9065.09601,867.3575022
2021-12-04 16:00:00+00:00,,9038.581093,870.1578741
2021-12-04 17:00:00+00:00,,9010.24976,867.9173776
2021-12-04 18:00:00+00:00,,8842.68926,864.9493465
2021-12-04 19:00:00+00:00,,8853.833884,857.5723999
2021-12-04 20:00:00+00:00,,9362.165874,795.4423045
2021-12-04 21:00:00+00:00,,9579.073128,775.0870809
2021-12-04 22:00:00+00:00,,9646.532966,778.5740183
2021-12-04 23:00:00+00:00,,9451.080571,763.736631
2021-12-05 00:00:00+00:00,,9317.889065,747.4286874
2021-12-05 01:00:00+00:00,,9370.945033,761.6287015
2021-12-05 02:00:00+00:00,,9632.402547,745.2859202
2021-12-05 03:00:00+00:00,,9830.112463,723.038261
2021-12-05 04:00:00+00:00,,10057.1763,705.9017324
2021-12-05 05:00:00+00:00,,9978.860006,697.6981527
2021-12-05 06:00:00+00:00,,9983.691794,722.1375313
2021-12-05 07:00:00+00:00,,9480.35616,757.2250031
2021-12-05 08:00:00+00:00,,9232.847917,780.7849065
2021-12-05 09:00:00+00:00,,9284.191624,786.9725176
2021-12-05 10:00:00+00:00,,9320.440673,805.9301477
2021-12-05 11:00:00+00:00,,9327.210996,810.0439308
2021-12-05 12:00:00+00:00,,9244.072378,828.9035771
2021-12-05 13:00:00+00:00,,9129.917513,843.0736738
2021-12-05 14:00:00+00:00,,9179.857177,839.7695785
2021-12-05 15:00:00+00:00,,9194.440177,834.3179817
2021-12-05 16:00:00+00:00,,9184.24276,833.2617385
2021-12-05 17:00:00+00:00,,9185.223427,827.3722251
2021-12-05 18:00:00+00:00,,9039.881171,816.3347214
2021-12-05 19:00:00+00:00,,9128.875378,813.2311295
2021-12-05 20:00:00+00:00,,9558.6052,752.3616459
2021-12-05 21:00:00+00:00,,9921.138878,708.2855696
2021-12-05 22:00:00+00:00,,9847.093827,716.5786946
2021-12-05 23:00:00+00:00,,9515.933934,715.9114953
2021-12-06 00:00:00+00:00,,9530.944572,710.2529606
2021-12-06 01:00:00+00:00,,9433.522616,714.9046919
2021-12-06 02:00:00+00:00,,9613.909234,707.2305317
2021-12-06 03:00:00+00:00,,9534.174074,730.5913135
2021-12-06 04:00:00+00:00,,9609.9842,746.8799893
2021-12-06 05:00:00+00:00,,9606.157357,758.4681784
2021-12-06 06:00:00+00:00,,10071.04417,752.6115039
2021-12-06 07:00:00+00:00,,10031.01929,793.3231164
2021-12-06 08:00:00+00:00,,9737.16541,815.4010044
2021-12-06 09:00:00+00:00,,9778.182116,822.0779774
2021-12-06 10:00:00+00:00,,9913.94557,834.0843633
2021-12-06 11:00:00+00:00,,10006.95921,821.8333531
2021-12-06 12:00:00+00:00,,9830.395493,822.9530307
2021-12-06 13:00:00+00:00,,9524.22148,834.8684792
2021-12-06 14:00:00+00:00,,9357.39926,826.2941749
2021-12-06 15:00:00+00:00,,9398.754427,828.4005781
2021-12-06 16:00:00+00:00,,9319.25801,843.7067009
2021-12-06 17:00:00+00:00,,9267.32801,829.0082433
2021-12-06 18:00:00+00:00,,9246.187093,814.8306531
2021-12-06 19:00:00+00:00,,9537.044715,795.3403598
2021-12-06 20:00:00+00:00,,10136.29363,747.5430807
2021-12-06 21:00:00+00:00,,10090.78105,732.4681426
2021-12-06 22:00:00+00:00,,10059.76873,715.3211857
2021-12-06 23:00:00+00:00,,9676.622725,705.7954792
2021-12-07 00:00:00+00:00,,9572.143957,716.3150694
2021-12-07 01:00:00+00:00,,9494.595863,715.4160122
2021-12-07 02:00:00+00:00,,9751.928668,723.9620175
2021-12-07 03:00:00+00:00,,9792.520676,732.5076961
2021-12-07 04:00:00+00:00,,9850.891325,729.5025826
2021-12-07 05:00:00+00:00,,10051.55111,717.4064136
2021-12-07 06:00:00+00:00,,10217.65753,735.2793779
2021-12-07 07:00:00+00:00,,9953.076977,774.8667918
2021-12-07 08:00:00+00:00,,9566.251726,797.9913503
2021-12-07 09:00:00+00:00,,9649.078433,814.0306805
2021-12-07 10:00:00+00:00,,9732.219772,832.4832172
2021-12-07 11:00:00+00:00,,9770.141082,827.8179144
2021-12-07 12:00:00+00:00,,9608.836268,841.5647715
2021-12-07 13:00:00+00:00,,9327.08877,850.0417098
2021-12-07 14:00:00+00:00,,9081.255593,860.3460651
2021-12-07 15:00:00+00:00,,9001.74751,870.5103269
2021-12-07 16:00:00+00:00,,9088.949843,860.3562391
2021-12-07 17:00:00+00:00,,9196.567922,839.0717741
2021-12-07 18:00:00+00:00,,9151.53776,843.3565726
2021-12-07 19:00:00+00:00,,9141.076298,853.3107089
2021-12-07 20:00:00+00:00,,9317.885866,837.1433173
2021-12-07 21:00:00+00:00,,9442.689983,788.280769
2021-12-07 22:00:00+00:00,,9707.281289,743.8746492
2021-12-07 23:00:00+00:00,,9767.088731,712.0976516
2021-12-08 00:00:00+00:00,,9639.86106,702.5468075
2021-12-08 01:00:00+00:00,,9407.376133,723.1861594
2021-12-08 02:00:00+00:00,,9504.817996,727.5525417
2021-12-08 03:00:00+00:00,,9884.621918,714.3240232
2021-12-08 04:00:00+00:00,,9933.17124,714.1809852
2021-12-08 05:00:00+00:00,,9967.90161,736.9255769
2021-12-08 06:00:00+00:00,,10119.70943,757.6867712
2021-12-08 07:00:00+00:00,,9788.858431,788.4195814
2021-12-08 08:00:00+00:00,,9601.270961,805.4258165
2021-12-08 09:00:00+00:00,,9786.108128,796.6119726
2021-12-08 10:00:00+00:00,,9798.642548,804.0000167
2021-12-08 11:00:00+00:00,,9731.864023,813.8308238
2021-12-08 12:00:00+00:00,,9439.828807,824.9343226
2021-12-08 13:00:00+00:00,,8995.233704,843.1018645
2021-12-08 14:00:00+00:00,,8864.957593,844.3700817
2021-12-08 15:00:00+00:00,,8816.760338,851.4489019
2021-12-08 16:00:00+00:00,,8811.566,849.7857326
2021-12-08 17:00:00+00:00,,8745.443667,840.7738271
2021-12-08 18:00:00+00:00,,8805.553008,849.9566787
2021-12-08 19:00:00+00:00,,8687.666523,848.7840786
2021-12-08 20:00:00+00:00,,9000.090693,801.2981907
2021-12-08 21:00:00+00:00,,9333.213768,744.9142859
2021-12-08 22:00:00+00:00,,9163.630302,770.3975192
2021-12-08 23:00:00+00:00,,9254.94716,760.8781219
2021-12-09 00:00:00+00:00,,9304.807741,731.551549
2021-12-09 01:00:00+00:00,,9310.683798,718.8288541
2021-12-09 02:00:00+00:00,,9341.113998,704.5137814
2021-12-09 03:00:00+00:00,,9668.383355,678.5150258
2021-12-09 04:00:00+00:00,,9827.316313,703.8250308
2021-12-09 05:00:00+00:00,,9803.024125,723.3784109
2021-12-09 06:00:00+00:00,,9738.790578,719.6843237
2021-12-09 07:00:00+00:00,,9416.008758,727.4126313
2021-12-09 08:00:00+00:00,,9084.483672,747.0577758
2021-12-09 09:00:00+00:00,,9222.141981,767.8103782
2021-12-09 10:00:00+00:00,,9121.588467,793.0398568
2021-12-09 11:00:00+00:00,,8922.643157,804.3027024
2021-12-09 12:00:00+00:00,,8834.566533,831.3644969
2021-12-09 13:00:00+00:00,,8731.942456,852.3365479
2021-12-09 14:00:00+00:00,,8618.05401,839.2043389
2021-12-09 15:00:00+00:00,,8688.985593,848.8811065
2021-12-09 16:00:00+00:00,,8612.982177,847.8017469
2021-12-09 17:00:00+00:00,,8645.933427,843.3135168
2021-12-09 18:00:00+00:00,,8731.15901,834.707258
2021-12-09 19:00:00+00:00,,8883.133341,837.2838243
2021-12-09 20:00:00+00:00,,9169.689502,796.3210354
2021-12-09 21:00:00+00:00,,9216.316954,754.4074132
2021-12-09 22:00:00+00:00,,9194.51674,744.9637402
2021-12-09 23:00:00+00:00,,9186.766162,731.6786895
2021-12-10 00:00:00+00:00,,9130.579641,740.4789212
2021-12-10 01:00:00+00:00,,9254.259241,718.9465489
2021-12-10 02:00:00+00:00,,9622.016095,685.7617936
2021-12-10 03:00:00+00:00,,9839.996623,680.2624751
2021-12-10 04:00:00+00:00,,10054.37648,676.7146827
2021-12-10 05:00:00+00:00,,10293.55397,674.5819707
2021-12-10 06:00:00+00:00,,10159.59708,699.8539881
2021-12-10 07:00:00+00:00,,9833.220111,724.6584621
2021-12-10 08:00:00+00:00,,9262.098723,761.599397
2021-12-10 09:00:00+00:00,,9207.541454,776.3685111
2021-12-10 10:00:00+00:00,,9209.518103,791.7837253
2021-12-10 11:00:00+00:00,,9205.681927,799.1864266
2021-12-10 12:00:00+00:00,,9271.031677,813.0547209
2021-12-10 13:00:00+00:00,,9175.177093,833.7199608
2021-12-10 14:00:00+00:00,,9136.121427,846.8673177
2021-12-10 15:00:00+00:00,,9184.006343,846.5788617
2021-12-10 16:00:00+00:00,,9185.390593,845.7885884
2021-12-10 17:00:00+00:00,,9155.510927,852.6447139
2021-12-10 18:00:00+00:00,,9149.456427,856.063785
2021-12-10 19:00:00+00:00,,9181.036477,845.72452
2021-12-10 20:00:00+00:00,,9715.882743,776.7455137
2021-12-10 21:00:00+00:00,,9852.854895,715.2134046
2021-12-10 22:00:00+00:00,,9621.781443,734.9763722
2021-12-10 23:00:00+00:00,,9309.905649,736.0930545
2021-12-11 00:00:00+00:00,,9434.423144,730.8933112
2021-12-11 01:00:00+00:00,,9268.143717,722.0175715
2021-12-11 02:00:00+00:00,,9491.501623,695.6844394
2021-12-11 03:00:00+00:00,,9749.388853,688.7037773
2021-12-11 04:00:00+00:00,,9818.269736,687.5964238
2021-12-11 05:00:00+00:00,6104,9752.372164,691.8447475
2021-12-11 06:00:00+00:00,6664.5,9761.376329,695.7381703
2021-12-11 07:00:00+00:00,7235.5,9154.992858,734.1609181
2021-12-11 08:00:00+00:00,7378,8700.770953,765.230266
2021-12-11 09:00:00+00:00,7395,8672.917677,780.5275148
2021-12-11 10:00:00+00:00,7267,8669.396224,796.4220749
2021-12-11 11:00:00+00:00,7124.5,8901.976419,794.6321792
2021-12-11 12:00:00+00:00,6706.5,8887.181998,809.0633531
2021-12-11 13:00:00+00:00,6392.5,8952.874538,832.8749188
2021-12-11 14:00:00+00:00,6023,8970.750177,827.7041166
2021-12-11 15:00:00+00:00,5750.5,8958.579927,832.0055697
2021-12-11 16:00:00+00:00,5584,8985.64451,829.8535862
2021-12-11 17:00:00+00:00,5499.5,9027.147427,825.0511351
2021-12-11 18:00:00+00:00,5468.5,8453.346093,827.1548643
2021-12-11 19:00:00+00:00,5420.5,8669.014343,827.46111
2021-12-11 20:00:00+00:00,5256,9229.854156,764.4348209
2021-12-11 21:00:00+00:00,4991,9314.987737,720.7343082
2021-12-11 22:00:00+00:00,4775.5,9137.626466,751.6611866
2021-12-11 23:00:00+00:00,4738.5,8704.698483,738.3071518
2021-12-12 00:00:00+00:00,4817,8454.021088,741.2772921
2021-12-12 01:00:00+00:00,4892.5,8322.145033,749.0372825
2021-12-12 02:00:00+00:00,4997.5,8340.059686,756.9040244
2021-12-12 03:00:00+00:00,5084.5,8486.972766,750.8624361
2021-12-12 04:00:00+00:00,5426,9103.926603,712.1888766
2021-12-12 05:00:00+00:00,5845.5,9435.320618,693.4780232
2021-12-12 06:00:00+00:00,6472.5,9356.308173,715.5162357
2021-12-12 07:00:00+00:00,7066.5,8875.962723,743.9109699
2021-12-12 08:00:00+00:00,7349.5,8573.315172,764.6142698
2021-12-12 09:00:00+00:00,7469,8629.539868,774.0474655
2021-12-12 10:00:00+00:00,7425.5,8664.188142,767.7848633
2021-12-12 11:00:00+00:00,7112,8552.548669,788.1183732
2021-12-12 12:00:00+00:00,6664,8502.767538,806.9014442
2021-12-12 13:00:00+00:00,6350,8721.131955,828.4197906
2021-12-12 14:00:00+00:00,5963.5,8729.311427,830.2660795
2021-12-12 15:00:00+00:00,5713.5,8753.035927,824.2109879
2021-12-12 16:00:00+00:00,5603.5,8749.53101,821.3702999
2021-12-12 17:00:00+00:00,5540,8677.731927,820.9764709
2021-12-12 18:00:00+00:00,5547.5,8618.24851,821.0010598
2021-12-12 19:00:00+00:00,5667,8625.050458,828.2188804
2021-12-12 20:00:00+00:00,5768.5,8913.64922,775.3410606
2021-12-12 21:00:00+00:00,5850.5,9080.675431,724.7577642
2021-12-12 22:00:00+00:00,5773,8917.598569,746.3276639
2021-12-12 23:00:00+00:00,5616.5,8985.863718,730.5707801
2021-12-13 00:00:00+00:00,5662,8741.113486,723.8669526
2021-12-13 01:00:00+00:00,5709.5,8793.00254,726.1736943
2021-12-13 02:00:00+00:00,5860.5,8876.256081,726.885467
2021-12-13 03:00:00+00:00,5986.5,8975.082733,728.3613103
2021-12-13 04:00:00+00:00,6123.5,9372.979363,707.94098
2021-12-13 05:00:00+00:00,6448.5,9377.466644,708.2015227
2021-12-13 06:00:00+00:00,7015.5,9504.812008,723.514092
2021-12-13 07:00:00+00:00,7488,9386.219709,749.0514234
2021-12-13 08:00:00+00:00,7653.5,8998.947135,784.8346209
2021-12-13 09:00:00+00:00,7379.5,8836.641883,788.9782837
2021-12-13 10:00:00+00:00,7601.5,8837.353378,788.0656112
2021-12-13 11:00:00+00:00,7261.5,8974.965741,817.1771034
2021-12-13 12:00:00+00:00,6784,8967.466315,833.2011528
2021-12-13 13:00:00+00:00,6390,8849.833368,850.1654274
2021-12-13 14:00:00+00:00,5971.5,8958.929177,845.4229646
2021-12-13 15:00:00+00:00,5717.5,8972.224843,843.3740578
2021-12-13 16:00:00+00:00,5559.5,8979.41851,846.875751
2021-12-13 17:00:00+00:00,5479.5,8995.135927,847.0278871
2021-12-13 18:00:00+00:00,5494,9002.790677,849.8765828
2021-12-13 19:00:00+00:00,5566,9082.278223,845.3605919
2021-12-13 20:00:00+00:00,5690,9618.257234,793.8244015
2021-12-13 21:00:00+00:00,5780.5,9842.671858,741.6020039
2021-12-13 22:00:00+00:00,5619,9393.666,766.7913579
2021-12-13 23:00:00+00:00,5400,9089.622677,786.6635525
2021-12-14 00:00:00+00:00,5209,8815.666458,783.3984733
2021-12-14 01:00:00+00:00,5252.5,9307.823708,785.1813314
2021-12-14 02:00:00+00:00,5474.5,9316.111239,766.4890458
2021-12-14 03:00:00+00:00,5665.5,9555.864377,746.718881
2021-12-14 04:00:00+00:00,5906,9733.717727,732.3047099
2021-12-14 05:00:00+00:00,6355.5,10257.55119,711.4828191
2021-12-14 06:00:00+00:00,7028.5,10120.34447,736.4720504
2021-12-14 07:00:00+00:00,7662.5,10027.9799,760.7435996
2021-12-14 08:00:00+00:00,7826.5,9518.308234,806.5541018
2021-12-14 09:00:00+00:00,7881,9562.759748,814.1732656
2021-12-14 10:00:00+00:00,7715.5,9886.196205,814.5988877
2021-12-14 11:00:00+00:00,7315.5,9955.058929,825.3123388
2021-12-14 12:00:00+00:00,6745,9745.413593,829.9195413
2021-12-14 13:00:00+00:00,6375.5,9608.466645,841.8756389
2021-12-14 14:00:00+00:00,5951.5,9393.98226,839.598587
2021-12-14 15:00:00+00:00,5696.5,9387.031843,838.6144786
2021-12-14 16:00:00+00:00,5525.5,9374.856677,837.9548415
2021-12-14 17:00:00+00:00,5452,9320.491427,840.8564809
2021-12-14 18:00:00+00:00,5494,9285.821593,853.0802513
2021-12-14 19:00:00+00:00,5585.5,9213.039914,852.4879494
2021-12-14 20:00:00+00:00,5667,9647.459858,786.4037656
2021-12-14 21:00:00+00:00,5788,9785.837436,728.522347
2021-12-14 22:00:00+00:00,5647,9497.497299,713.9222339
2021-12-14 23:00:00+00:00,5430,9056.786588,707.9937397
2021-12-15 00:00:00+00:00,5340.5,9256.997887,720.5587845
2021-12-15 01:00:00+00:00,5268.5,9225.994969,709.981555
2021-12-15 02:00:00+00:00,5376,9068.100455,707.1812261
2021-12-15 03:00:00+00:00,5610,9489.586897,721.5619326
2021-12-15 04:00:00+00:00,5975,9869.554637,724.1806916
2021-12-15 05:00:00+00:00,6522.5,10218.99666,738.1390953
2021-12-15 06:00:00+00:00,7181.5,10410.96459,736.0440642
2021-12-15 07:00:00+00:00,7852,10318.30776,761.4903309
2021-12-15 08:00:00+00:00,8095.5,9780.398829,796.169733
2021-12-15 09:00:00+00:00,8142.5,9949.485878,809.4622128
2021-12-15 10:00:00+00:00,7912,10081.38556,813.0553767
2021-12-15 11:00:00+00:00,7436,9762.387534,831.7155932
2021-12-15 12:00:00+00:00,6936,9857.313445,837.2802605
2021-12-15 13:00:00+00:00,6510,9465.874248,864.329187
2021-12-15 14:00:00+00:00,6082.5,9381.660177,863.4676981
2021-12-15 15:00:00+00:00,5800.5,9302.664427,872.0663119
2021-12-15 16:00:00+00:00,5656.5,9301.308843,876.5190766
2021-12-15 17:00:00+00:00,5587,9313.81476,886.3896082
2021-12-15 18:00:00+00:00,5583,9419.649843,879.0805171
2021-12-15 19:00:00+00:00,5675,9461.03224,877.7113313
2021-12-15 20:00:00+00:00,5773.5,10005.49791,810.3338853
2021-12-15 21:00:00+00:00,5839,10433.43986,731.9481447
2021-12-15 22:00:00+00:00,5768,10320.08263,721.7921143
2021-12-15 23:00:00+00:00,5612,10189.11199,715.8639274
2021-12-16 00:00:00+00:00,5523.5,10173.13834,724.061064
2021-12-16 01:00:00+00:00,5733.5,10066.12886,750.989959
2021-12-16 02:00:00+00:00,6148,9988.59165,750.5426308
2021-12-16 03:00:00+00:00,6133,10257.7932,717.6424153
2021-12-16 04:00:00+00:00,6478.5,10410.13575,718.9214047
2021-12-16 05:00:00+00:00,7342,10495.80353,723.0940306
2021-12-16 06:00:00+00:00,7527.5,10604.19143,735.0335991
2021-12-16 07:00:00+00:00,7979,10268.88776,773.8007819
2021-12-16 08:00:00+00:00,8214,9816.584941,801.420409
2021-12-16 09:00:00+00:00,8254.5,9783.288335,807.9428797
