time,Operational demand,Available generation,Emissions intensity_TAS
2021-11-27 00:00:00+00:00,,1966.274083,272.2440817
2021-11-27 01:00:00+00:00,,1980.815,291.0342268
2021-11-27 02:00:00+00:00,,1964.560542,313.1262476
2021-11-27 03:00:00+00:00,,1965.135567,320.0074248
2021-11-27 04:00:00+00:00,,2003.277437,298.7930284
2021-11-27 05:00:00+00:00,,2024.350747,268.5209977
2021-11-27 06:00:00+00:00,,2024.305875,250.582845
2021-11-27 07:00:00+00:00,,2004.712083,247.4396077
2021-11-27 08:00:00+00:00,,1991.994417,153.2327704
2021-11-27 09:00:00+00:00,,1980.62904,35.06127014
2021-11-27 10:00:00+00:00,,1968.040712,0
2021-11-27 11:00:00+00:00,,1956.688197,0
2021-11-27 12:00:00+00:00,,1942.496667,0
2021-11-27 13:00:00+00:00,,1941.534784,0
2021-11-27 14:00:00+00:00,,1936.733,0
2021-11-27 15:00:00+00:00,,1938.275943,0
2021-11-27 16:00:00+00:00,,1958.450317,0
2021-11-27 17:00:00+00:00,,1958.11646,0
2021-11-27 18:00:00+00:00,,1940.233663,0
2021-11-27 19:00:00+00:00,,1944.64304,105.7105067
2021-11-27 20:00:00+00:00,,1939.350338,146.5286352
2021-11-27 21:00:00+00:00,,1926.405093,195.3497265
2021-11-27 22:00:00+00:00,,1919.027972,381.9321261
2021-11-27 23:00:00+00:00,,1898.160738,392.8774726
2021-11-28 00:00:00+00:00,,1899.29325,407.5674432
2021-11-28 01:00:00+00:00,,1894.469917,421.7897724
2021-11-28 02:00:00+00:00,,1901.828542,439.5561625
2021-11-28 03:00:00+00:00,,1930.87368,444.4695046
2021-11-28 04:00:00+00:00,,1935.98719,441.1765515
2021-11-28 05:00:00+00:00,,1936.271795,433.8427992
2021-11-28 06:00:00+00:00,,1934.37235,345.6924171
2021-11-28 07:00:00+00:00,,1935.630801,165.7390819
2021-11-28 08:00:00+00:00,,1935.639833,26.79130102
2021-11-28 09:00:00+00:00,,1946.6966,0
2021-11-28 10:00:00+00:00,,1954.179998,0
2021-11-28 11:00:00+00:00,,1940.201257,0
2021-11-28 12:00:00+00:00,,1822.81975,0
2021-11-28 13:00:00+00:00,,1791.126525,0
2021-11-28 14:00:00+00:00,,1798.516667,0
2021-11-28 15:00:00+00:00,,1831.301603,0
2021-11-28 16:00:00+00:00,,1825.419448,0
2021-11-28 17:00:00+00:00,,1832.981038,0
2021-11-28 18:00:00+00:00,,1844.837722,0
2021-11-28 19:00:00+00:00,,1832.739567,0
2021-11-28 20:00:00+00:00,,1783.84815,0
2021-11-28 21:00:00+00:00,,1689.195025,0
2021-11-28 22:00:00+00:00,,1582.834,87.39452031
2021-11-28 23:00:00+00:00,,1564.111443,193.3901402
2021-11-29 00:00:00+00:00,,1593.506333,246.2734332
2021-11-29 01:00:00+00:00,,1594.885167,274.203493
2021-11-29 02:00:00+00:00,,1611.052048,247.9470702
2021-11-29 03:00:00+00:00,,1628.060035,156.4554272
2021-11-29 04:00:00+00:00,,1829.306317,0
2021-11-29 05:00:00+00:00,,1923.707355,0
2021-11-29 06:00:00+00:00,,1938.243892,0
2021-11-29 07:00:00+00:00,,1942.802588,0
2021-11-29 08:00:00+00:00,,1925.717917,0
2021-11-29 09:00:00+00:00,,1895.690929,0
2021-11-29 10:00:00+00:00,,1886.67253,0
2021-11-29 11:00:00+00:00,,1871.299192,0
2021-11-29 12:00:00+00:00,,1870.39425,0
2021-11-29 13:00:00+00:00,,1883.634083,0
2021-11-29 14:00:00+00:00,,1893.974917,0
2021-11-29 15:00:00+00:00,,1916.33604,0
2021-11-29 16:00:00+00:00,,1924.200368,20.6474403
2021-11-29 17:00:00+00:00,,1940.038821,162.3960571
2021-11-29 18:00:00+00:00,,1955.144633,175.9604479
2021-11-29 19:00:00+00:00,,1919.938693,126.4960343
2021-11-29 20:00:00+00:00,,1901.147335,113.8705961
2021-11-29 21:00:00+00:00,,1914.362988,294.9038212
2021-11-29 22:00:00+00:00,,1937.436998,311.4551651
2021-11-29 23:00:00+00:00,,1951.302386,235.9725037
2021-11-30 00:00:00+00:00,,1936.392833,204.0262273
2021-11-30 01:00:00+00:00,,1932.068917,142.25121
2021-11-30 02:00:00+00:00,,1859.26078,146.1117516
2021-11-30 03:00:00+00:00,,1900.611953,4.728795736
2021-11-30 04:00:00+00:00,,1945.2679,0
2021-11-30 05:00:00+00:00,,2000.770898,0
2021-11-30 06:00:00+00:00,,2006.626383,0
2021-11-30 07:00:00+00:00,,2024.866273,0
2021-11-30 08:00:00+00:00,,2073.938333,0
2021-11-30 09:00:00+00:00,,2082.162234,0
2021-11-30 10:00:00+00:00,,2106.813651,0
2021-11-30 11:00:00+00:00,,1993.458767,0
2021-11-30 12:00:00+00:00,,2017.54925,0
2021-11-30 13:00:00+00:00,,2133.71263,0
2021-11-30 14:00:00+00:00,,2155.261583,0
2021-11-30 15:00:00+00:00,,2138.222212,0
2021-11-30 16:00:00+00:00,,2127.356915,0
2021-11-30 17:00:00+00:00,,2126.71446,0
2021-11-30 18:00:00+00:00,,2140.055234,0
2021-11-30 19:00:00+00:00,,2128.3991,0
2021-11-30 20:00:00+00:00,,2113.950098,0
2021-11-30 21:00:00+00:00,,2043.810612,107.1673131
2021-11-30 22:00:00+00:00,,1997.432,169.0245767
2021-11-30 23:00:00+00:00,,1980.11225,187.9743252
2021-12-01 00:00:00+00:00,,1911.636834,168.4602935
2021-12-01 01:00:00+00:00,,1868.091469,153.9415349
2021-12-01 02:00:00+00:00,,1853.47325,0
2021-12-01 03:00:00+00:00,,1826.884083,0
2021-12-01 04:00:00+00:00,,1893.433417,0
2021-12-01 05:00:00+00:00,,1851.719417,0
2021-12-01 06:00:00+00:00,,1925.512833,0
2021-12-01 07:00:00+00:00,,1907.50125,0
2021-12-01 08:00:00+00:00,,1890.777667,0
2021-12-01 09:00:00+00:00,,1886.95425,0
2021-12-01 10:00:00+00:00,,1888.1735,8.663882588
2021-12-01 11:00:00+00:00,,1895.955583,93.64615504
2021-12-01 12:00:00+00:00,,1935.71075,90.42487489
2021-12-01 13:00:00+00:00,,1952.916917,84.35896062
2021-12-01 14:00:00+00:00,,1940.912333,196.8107574
2021-12-01 15:00:00+00:00,,1963.377,367.9189588
2021-12-01 16:00:00+00:00,,1969.602917,323.8352751
2021-12-01 17:00:00+00:00,,1939.628333,318.4136954
2021-12-01 18:00:00+00:00,,1941.023166,204.8001091
2021-12-01 19:00:00+00:00,,1933.428583,135.1353
2021-12-01 20:00:00+00:00,,1883.477417,213.5490069
2021-12-01 21:00:00+00:00,,1880.122167,301.9207769
2021-12-01 22:00:00+00:00,,1863.938167,350.1743951
2021-12-01 23:00:00+00:00,,1697.408667,366.0640794
2021-12-02 00:00:00+00:00,,1726.64525,370.9611042
2021-12-02 01:00:00+00:00,,1834.445417,225.857569
2021-12-02 02:00:00+00:00,,1888.153,177.9900756
2021-12-02 03:00:00+00:00,,1943.744314,140.9768217
2021-12-02 04:00:00+00:00,,1972.836334,20.74859396
2021-12-02 05:00:00+00:00,,1972.922833,0
2021-12-02 06:00:00+00:00,,1973.450168,0
2021-12-02 07:00:00+00:00,,1960.119833,5.330888517
2021-12-02 08:00:00+00:00,,1954.347668,132.1945574
2021-12-02 09:00:00+00:00,,1894.644417,167.5796975
2021-12-02 10:00:00+00:00,,1991.126083,173.2311919
2021-12-02 11:00:00+00:00,,1953.504333,214.8053224
2021-12-02 12:00:00+00:00,,2005.239583,217.3504064
2021-12-02 13:00:00+00:00,,2040.305417,146.1233112
2021-12-02 14:00:00+00:00,,2060.205583,132.5844004
2021-12-02 15:00:00+00:00,,2019.4325,175.0541352
2021-12-02 16:00:00+00:00,,1954.0335,321.94004
2021-12-02 17:00:00+00:00,,1974.303583,412.6333267
2021-12-02 18:00:00+00:00,,1946.918083,328.9543462
2021-12-02 19:00:00+00:00,,1884.586583,244.1111187
2021-12-02 20:00:00+00:00,,1889.52886,321.9831158
2021-12-02 21:00:00+00:00,,1873.041988,360.7719936
2021-12-02 22:00:00+00:00,,1855.869902,370.981844
2021-12-02 23:00:00+00:00,,1812.461701,382.5305072
2021-12-03 00:00:00+00:00,,1791.139833,381.7492482
2021-12-03 01:00:00+00:00,,1838.162667,409.0972204
2021-12-03 02:00:00+00:00,,1861.782378,405.0772088
2021-12-03 03:00:00+00:00,,1886.339752,378.4692165
2021-12-03 04:00:00+00:00,,1916.006293,378.1986182
2021-12-03 05:00:00+00:00,,1933.709733,341.4724407
2021-12-03 06:00:00+00:00,,1983.433417,319.0190583
2021-12-03 07:00:00+00:00,,2079.195038,307.5914919
2021-12-03 08:00:00+00:00,,2112.292,173.4087554
2021-12-03 09:00:00+00:00,,2140.981723,0
2021-12-03 10:00:00+00:00,,2123.806219,0
2021-12-03 11:00:00+00:00,,2189.29385,0
2021-12-03 12:00:00+00:00,,2242.811333,0
2021-12-03 13:00:00+00:00,,2246.92361,0
2021-12-03 14:00:00+00:00,,2293.693333,69.89285114
2021-12-03 15:00:00+00:00,,2317.816372,267.1809332
2021-12-03 16:00:00+00:00,,2329.88543,325.5659769
2021-12-03 17:00:00+00:00,,2335.498595,318.3362357
2021-12-03 18:00:00+00:00,,2329.507989,320.446624
2021-12-03 19:00:00+00:00,,2318.774886,348.0369189
2021-12-03 20:00:00+00:00,,2318.594695,361.6244104
2021-12-03 21:00:00+00:00,,2309.461316,362.6815894
2021-12-03 22:00:00+00:00,,2316.664351,327.6835781
2021-12-03 23:00:00+00:00,,2298.646679,342.6244255
2021-12-04 00:00:00+00:00,,2293.737162,323.6262388
2021-12-04 01:00:00+00:00,,2290.381283,314.8130838
2021-12-04 02:00:00+00:00,,2266.422415,307.1394729
2021-12-04 03:00:00+00:00,,2181.994133,342.8943126
2021-12-04 04:00:00+00:00,,2181.44969,336.8515796
2021-12-04 05:00:00+00:00,,2144.033937,365.8305132
2021-12-04 06:00:00+00:00,,2083.74085,351.3082383
2021-12-04 07:00:00+00:00,,2069.153256,348.8459421
2021-12-04 08:00:00+00:00,,1997.934417,311.2382029
2021-12-04 09:00:00+00:00,,1969.072527,159.7863779
2021-12-04 10:00:00+00:00,,1885.794102,99.55760627
2021-12-04 11:00:00+00:00,,1880.842997,186.1080456
2021-12-04 12:00:00+00:00,,1885.58775,321.8173002
2021-12-04 13:00:00+00:00,,1886.608668,342.063328
2021-12-04 14:00:00+00:00,,1883.713583,303.5130951
2021-12-04 15:00:00+00:00,,1867.686152,314.659908
2021-12-04 16:00:00+00:00,,1873.46601,439.1552518
2021-12-04 17:00:00+00:00,,1875.624512,444.5167465
2021-12-04 18:00:00+00:00,,1870.023532,429.3940672
2021-12-04 19:00:00+00:00,,1880.35804,406.1923443
2021-12-04 20:00:00+00:00,,1867.549108,369.3449302
2021-12-04 21:00:00+00:00,,1864.034174,355.7057074
2021-12-04 22:00:00+00:00,,1908.440683,337.4245095
2021-12-04 23:00:00+00:00,,1913.287058,353.8711367
2021-12-05 00:00:00+00:00,,1898.940583,382.7984046
2021-12-05 01:00:00+00:00,,1900.93675,406.2840054
2021-12-05 02:00:00+00:00,,1913.145225,432.1589039
2021-12-05 03:00:00+00:00,,1929.29164,440.0475798
2021-12-05 04:00:00+00:00,,1935.725277,456.0500644
2021-12-05 05:00:00+00:00,,1953.491492,443.848924
2021-12-05 06:00:00+00:00,,1969.212767,413.3112036
2021-12-05 07:00:00+00:00,,1979.129417,355.6769923
2021-12-05 08:00:00+00:00,,1978.808833,221.860644
2021-12-05 09:00:00+00:00,,1982.391703,144.8855731
2021-12-05 10:00:00+00:00,,2019.236763,122.3352601
2021-12-05 11:00:00+00:00,,2054.161453,124.9903208
2021-12-05 12:00:00+00:00,,2033.182083,161.8700671
2021-12-05 13:00:00+00:00,,2016.726478,173.3613386
2021-12-05 14:00:00+00:00,,2002.4045,175.8587239
2021-12-05 15:00:00+00:00,,1980.581935,198.4006819
2021-12-05 16:00:00+00:00,,2006.033883,224.6714731
2021-12-05 17:00:00+00:00,,2057.912495,242.9814147
2021-12-05 18:00:00+00:00,,2065.85403,233.2179772
2021-12-05 19:00:00+00:00,,2121.492757,261.5361616
2021-12-05 20:00:00+00:00,,2146.440843,271.450632
2021-12-05 21:00:00+00:00,,2161.908047,339.8105768
2021-12-05 22:00:00+00:00,,2177.050949,292.7876886
2021-12-05 23:00:00+00:00,,2196.671973,279.4813948
2021-12-06 00:00:00+00:00,,2196.964618,293.6212075
2021-12-06 01:00:00+00:00,,2192.687334,312.9905923
2021-12-06 02:00:00+00:00,,2185.985813,308.8804832
2021-12-06 03:00:00+00:00,,2199.376588,293.8730786
2021-12-06 04:00:00+00:00,,2186.29912,195.5189756
2021-12-06 05:00:00+00:00,,2174.411193,275.0732674
2021-12-06 06:00:00+00:00,,2194.169117,263.8937093
2021-12-06 07:00:00+00:00,,2170.82093,251.8424637
2021-12-06 08:00:00+00:00,,2177.038502,172.4431717
2021-12-06 09:00:00+00:00,,2175.529952,80.61756346
2021-12-06 10:00:00+00:00,,2186.896033,0
2021-12-06 11:00:00+00:00,,2179.464356,0
2021-12-06 12:00:00+00:00,,2147.732501,0
2021-12-06 13:00:00+00:00,,2122.59684,0
2021-12-06 14:00:00+00:00,,2108.521002,0
2021-12-06 15:00:00+00:00,,2056.886113,0
2021-12-06 16:00:00+00:00,,2007.77389,0
2021-12-06 17:00:00+00:00,,1994.001598,0
2021-12-06 18:00:00+00:00,,1966.936301,0
2021-12-06 19:00:00+00:00,,2079.63111,0
2021-12-06 20:00:00+00:00,,1937.979517,0
2021-12-06 21:00:00+00:00,,1973.003117,4.123579181
2021-12-06 22:00:00+00:00,,1892.182524,225.7669161
2021-12-06 23:00:00+00:00,,1872.502922,270.7953749
2021-12-07 00:00:00+00:00,,1884.194917,285.8115988
2021-12-07 01:00:00+00:00,,1965.457626,255.7974886
2021-12-07 02:00:00+00:00,,1963.872608,255.9898329
2021-12-07 03:00:00+00:00,,1978.629652,329.9144373
2021-12-07 04:00:00+00:00,,1944.854893,272.8989593
2021-12-07 05:00:00+00:00,,2035.024183,262.8262462
2021-12-07 06:00:00+00:00,,2072.148567,303.7285316
2021-12-07 07:00:00+00:00,,2074.828338,293.8738528
2021-12-07 08:00:00+00:00,,1950.723833,282.2099192
2021-12-07 09:00:00+00:00,,1950.060427,146.6253906
2021-12-07 10:00:00+00:00,,1948.221357,126.7968849
2021-12-07 11:00:00+00:00,,1946.372472,125.4577768
2021-12-07 12:00:00+00:00,,1914.564583,155.1733501
2021-12-07 13:00:00+00:00,,1909.234136,112.0660884
2021-12-07 14:00:00+00:00,,1929.30875,86.57032347
2021-12-07 15:00:00+00:00,,1954.112973,140.7346313
2021-12-07 16:00:00+00:00,,1963.550843,279.7287563
2021-12-07 17:00:00+00:00,,1975.410303,312.680608
2021-12-07 18:00:00+00:00,,1956.067363,189.7314217
2021-12-07 19:00:00+00:00,,1922.600247,135.1456229
2021-12-07 20:00:00+00:00,,1904.938428,132.3889702
2021-12-07 21:00:00+00:00,,1892.069724,233.1594863
2021-12-07 22:00:00+00:00,,1770.591133,297.3556469
2021-12-07 23:00:00+00:00,,1773.731987,327.96721
2021-12-08 00:00:00+00:00,,1767.001083,292.186414
2021-12-08 01:00:00+00:00,,1770.75225,285.2446675
2021-12-08 02:00:00+00:00,,1788.447908,292.3330426
2021-12-08 03:00:00+00:00,,1822.989187,309.2534096
2021-12-08 04:00:00+00:00,,1886.548647,327.2873536
2021-12-08 05:00:00+00:00,,1914.682568,314.1398031
2021-12-08 06:00:00+00:00,,1975.59915,292.0257892
2021-12-08 07:00:00+00:00,,1993.76803,286.4088549
2021-12-08 08:00:00+00:00,,1992.663917,299.1753851
2021-12-08 09:00:00+00:00,,2011.014682,187.0068453
2021-12-08 10:00:00+00:00,,1987.950456,155.6393017
2021-12-08 11:00:00+00:00,,1954.41953,158.9072983
2021-12-08 12:00:00+00:00,,1942.093583,203.2770118
2021-12-08 13:00:00+00:00,,1944.234281,253.2872586
2021-12-08 14:00:00+00:00,,1953.132167,276.6321672
2021-12-08 15:00:00+00:00,,1955.56559,365.5835673
2021-12-08 16:00:00+00:00,,1973.020202,335.6091233
2021-12-08 17:00:00+00:00,,1953.321191,332.44055
2021-12-08 18:00:00+00:00,,1968.718513,310.3868744
2021-12-08 19:00:00+00:00,,1962.775593,257.2642711
2021-12-08 20:00:00+00:00,,1927.801702,191.3111535
2021-12-08 21:00:00+00:00,,1919.897669,253.3949561
2021-12-08 22:00:00+00:00,,1940.81822,286.4253574
2021-12-08 23:00:00+00:00,,1898.552983,305.2367297
2021-12-09 00:00:00+00:00,,1848.122833,294.7070095
2021-12-09 01:00:00+00:00,,1879.584917,311.2350213
2021-12-09 02:00:00+00:00,,1900.277437,293.3769977
2021-12-09 03:00:00+00:00,,1909.787857,303.9643166
2021-12-09 04:00:00+00:00,,1906.674497,322.6311975
2021-12-09 05:00:00+00:00,,1875.828622,332.9276341
2021-12-09 06:00:00+00:00,,1813.56885,312.3652094
2021-12-09 07:00:00+00:00,,1815.187898,259.141388
2021-12-09 08:00:00+00:00,,1833.36925,132.9003765
2021-12-09 09:00:00+00:00,,1821.07312,0
2021-12-09 10:00:00+00:00,,1812.265831,0
2021-12-09 11:00:00+00:00,,1812.206308,0
2021-12-09 12:00:00+00:00,,1790.1605,0
2021-12-09 13:00:00+00:00,,1767.994377,0
2021-12-09 14:00:00+00:00,,1759.58825,0
2021-12-09 15:00:00+00:00,,1756.582355,176.1965278
2021-12-09 16:00:00+00:00,,1761.365562,287.4667549
2021-12-09 17:00:00+00:00,,1757.343753,297.5310234
2021-12-09 18:00:00+00:00,,1757.015651,176.1262794
2021-12-09 19:00:00+00:00,,1752.069707,8.702319368
2021-12-09 20:00:00+00:00,,1748.089218,0
2021-12-09 21:00:00+00:00,,1753.670111,208.4531568
2021-12-09 22:00:00+00:00,,1768.958813,286.6749354
2021-12-09 23:00:00+00:00,,1776.194617,320.1058502
2021-12-10 00:00:00+00:00,,1772.47075,349.8508641
2021-12-10 01:00:00+00:00,,1784.342083,368.945566
2021-12-10 02:00:00+00:00,,1795.297475,354.910771
2021-12-10 03:00:00+00:00,,1808.136817,339.409833
2021-12-10 04:00:00+00:00,,1818.300593,320.8646804
2021-12-10 05:00:00+00:00,,1832.635777,311.5406091
2021-12-10 06:00:00+00:00,,1838.431708,304.9283832
2021-12-10 07:00:00+00:00,,1880.574148,292.0811268
2021-12-10 08:00:00+00:00,,1914.159667,165.7245314
2021-12-10 09:00:00+00:00,,1927.114184,23.40801304
2021-12-10 10:00:00+00:00,,1944.972607,0
2021-12-10 11:00:00+00:00,,1937.410733,0
2021-12-10 12:00:00+00:00,,1921.293583,0
2021-12-10 13:00:00+00:00,,1881.907219,0
2021-12-10 14:00:00+00:00,,1890.29225,0
2021-12-10 15:00:00+00:00,,1857.282193,0
2021-12-10 16:00:00+00:00,,1821.38607,0
2021-12-10 17:00:00+00:00,,1813.196833,0
2021-12-10 18:00:00+00:00,,1814.362667,0
2021-12-10 19:00:00+00:00,,1812.2695,11.86111012
2021-12-10 20:00:00+00:00,,1813.294167,256.9433777
2021-12-10 21:00:00+00:00,,1845.929333,373.2036664
2021-12-10 22:00:00+00:00,,1840.818667,348.6800593
2021-12-10 23:00:00+00:00,,1852.340112,348.1035103
2021-12-11 00:00:00+00:00,,1868.927,361.4853224
2021-12-11 01:00:00+00:00,,1867.867167,383.4047036
2021-12-11 02:00:00+00:00,,1868.318358,394.6968278
2021-12-11 03:00:00+00:00,,1879.943497,374.9114186
2021-12-11 04:00:00+00:00,,1881.859283,346.3414716
2021-12-11 05:00:00+00:00,1114.5,1892.560653,337.4769157
2021-12-11 06:00:00+00:00,1157,1889.215333,321.0921658
2021-12-11 07:00:00+00:00,1195,1889.9075,315.1923189
2021-12-11 08:00:00+00:00,1209,1876.631583,139.3144007
2021-12-11 09:00:00+00:00,1220,1847.326767,8.377645991
2021-12-11 10:00:00+00:00,1232,1846.814942,0
2021-12-11 11:00:00+00:00,1194,1823.637573,56.98342163
2021-12-11 12:00:00+00:00,1147.5,1791.13825,115.1211045
2021-12-11 13:00:00+00:00,1111.5,1792.781317,137.7726058
2021-12-11 14:00:00+00:00,1082,1777.096083,238.9832969
2021-12-11 15:00:00+00:00,1070.5,1803.476542,380.8032189
2021-12-11 16:00:00+00:00,1039.5,1808.214846,429.509828
2021-12-11 17:00:00+00:00,1064,1770.264903,447.8240684
2021-12-11 18:00:00+00:00,1068,1781.684093,437.2430774
2021-12-11 19:00:00+00:00,1082,1790.846983,427.7763316
2021-12-11 20:00:00+00:00,1113,1804.072783,382.8015148
2021-12-11 21:00:00+00:00,1136.5,1829.287792,347.8596824
2021-12-11 22:00:00+00:00,1119,1831.030282,361.5416605
2021-12-11 23:00:00+00:00,1138,1817.399728,400.0763186
2021-12-12 00:00:00+00:00,1104,1813.404833,430.5152262
2021-12-12 01:00:00+00:00,1081.5,1807.026333,454.0969717
2021-12-12 02:00:00+00:00,1057.5,1815.087537,464.5318853
2021-12-12 03:00:00+00:00,1003.5,1807.11486,498.3728716
2021-12-12 04:00:00+00:00,952.5,1794.488907,508.8100983
2021-12-12 05:00:00+00:00,1002,1804.982348,454.1133441
2021-12-12 06:00:00+00:00,1013.5,1811.244858,222.336429
2021-12-12 07:00:00+00:00,1070.5,1804.208608,120.6612978
2021-12-12 08:00:00+00:00,1123,1792.484083,0
2021-12-12 09:00:00+00:00,1159,1804.327526,0
2021-12-12 10:00:00+00:00,1231,1850.196217,0
2021-12-12 11:00:00+00:00,1189,1838.073708,34.82811038
2021-12-12 12:00:00+00:00,1122.5,1829.237167,230.1628706
2021-12-12 13:00:00+00:00,1102,1810.938138,363.8453643
2021-12-12 14:00:00+00:00,1075,1861.28875,326.2423558
2021-12-12 15:00:00+00:00,1064.5,1888.165922,319.2178686
2021-12-12 16:00:00+00:00,1065.5,1854.091888,331.7179957
2021-12-12 17:00:00+00:00,1071,1853.970517,370.4960932
2021-12-12 18:00:00+00:00,1087.5,1881.500733,347.8613235
2021-12-12 19:00:00+00:00,1140.5,1863.610513,289.674048
2021-12-12 20:00:00+00:00,1224,1756.598415,307.8737905
2021-12-12 21:00:00+00:00,1237,1593.295227,302.0296159
2021-12-12 22:00:00+00:00,1180.5,1590.216521,326.4446748
2021-12-12 23:00:00+00:00,1119.5,1587.054793,347.0342941
2021-12-13 00:00:00+00:00,1081,1593.384167,351.3854689
2021-12-13 01:00:00+00:00,1050,1601.587,387.4264136
2021-12-13 02:00:00+00:00,1036.5,1610.217628,347.7275372
2021-12-13 03:00:00+00:00,1027,1644.736158,95.46640374
2021-12-13 04:00:00+00:00,1039.5,1701.57194,0
2021-12-13 05:00:00+00:00,1068.5,1874.30535,0
2021-12-13 06:00:00+00:00,1121.5,1924.260433,0
2021-12-13 07:00:00+00:00,1158,1917.794019,0
2021-12-13 08:00:00+00:00,1170.5,1917.224917,0
2021-12-13 09:00:00+00:00,1171.5,1949.284398,0
2021-12-13 10:00:00+00:00,1171.5,1872.468197,0
2021-12-13 11:00:00+00:00,1157.5,1858.311002,0
2021-12-13 12:00:00+00:00,1116,1867.418417,0
2021-12-13 13:00:00+00:00,1071,1845.53412,0
2021-12-13 14:00:00+00:00,1048,1824.263917,0
2021-12-13 15:00:00+00:00,1028,1813.069565,0
2021-12-13 16:00:00+00:00,1033,1794.875768,0
2021-12-13 17:00:00+00:00,1037,1792.001806,161.2539174
2021-12-13 18:00:00+00:00,1048,1741.023831,176.6463392
2021-12-13 19:00:00+00:00,1051,1731.014727,127.3575554
2021-12-13 20:00:00+00:00,1084.5,1545.883055,196.597915
2021-12-13 21:00:00+00:00,1142.5,1463.410918,325.1404052
2021-12-13 22:00:00+00:00,1099,1412.264435,430.7527468
2021-12-13 23:00:00+00:00,1052,1395.606288,478.7545084
2021-12-14 00:00:00+00:00,999,1345.281833,485.1469999
2021-12-14 01:00:00+00:00,994.5,1343.638167,487.3267403
2021-12-14 02:00:00+00:00,978,1350.45884,495.3390488
2021-12-14 03:00:00+00:00,977,1352.940182,491.146259
2021-12-14 04:00:00+00:00,983,1443.167427,476.0509185
2021-12-14 05:00:00+00:00,1006,1903.11359,352.9085731
2021-12-14 06:00:00+00:00,1039,1971.970483,221.9129774
2021-12-14 07:00:00+00:00,1101.5,1973.336369,115.0454958
2021-12-14 08:00:00+00:00,1131.5,2013.179583,0
2021-12-14 09:00:00+00:00,1172,1999.400248,0
2021-12-14 10:00:00+00:00,1197,1991.182235,0
2021-12-14 11:00:00+00:00,1175.5,1974.341943,0
2021-12-14 12:00:00+00:00,1138,1958.856833,0
2021-12-14 13:00:00+00:00,1098.5,1944.958509,0
2021-12-14 14:00:00+00:00,1072,1940.689333,0
2021-12-14 15:00:00+00:00,1065,1925.811322,0
2021-12-14 16:00:00+00:00,1054,1907.995438,45.37949922
2021-12-14 17:00:00+00:00,1054,1896.086454,139.9154846
2021-12-14 18:00:00+00:00,1088.5,1886.793034,128.5019376
2021-12-14 19:00:00+00:00,1137.5,1891.321567,51.23778426
2021-12-14 20:00:00+00:00,1218,1800.87733,46.09583023
2021-12-14 21:00:00+00:00,1212.5,1576.627917,108.76743
2021-12-14 22:00:00+00:00,1169.5,1571.409611,71.69703984
2021-12-14 23:00:00+00:00,1111.5,1577.800187,134.2809277
2021-12-15 00:00:00+00:00,1090.5,1587.631167,188.947317
2021-12-15 01:00:00+00:00,1061,1604.85925,220.9913454
2021-12-15 02:00:00+00:00,988.5,1600.737322,254.9546467
2021-12-15 03:00:00+00:00,984.5,1643.148268,291.6835683
2021-12-15 04:00:00+00:00,1072,1636.935703,210.9886339
2021-12-15 05:00:00+00:00,1102.5,1670.1186,256.8202133
2021-12-15 06:00:00+00:00,1150,1984.424692,306.1451601
2021-12-15 07:00:00+00:00,1216,2040.697258,302.5262946
2021-12-15 08:00:00+00:00,1237,2015.240417,150.0070581
2021-12-15 09:00:00+00:00,1226,2011.983181,22.67073216
2021-12-15 10:00:00+00:00,1243,1975.426495,0
2021-12-15 11:00:00+00:00,1189,1985.837838,0
2021-12-15 12:00:00+00:00,1111.5,2026.116,0
2021-12-15 13:00:00+00:00,1088,2059.268509,0
2021-12-15 14:00:00+00:00,1077,2024.723,0
2021-12-15 15:00:00+00:00,1076.5,2045.915838,0
2021-12-15 16:00:00+00:00,1077.5,1995.802378,0
2021-12-15 17:00:00+00:00,1076.5,1964.758957,0
2021-12-15 18:00:00+00:00,1084,1950.533273,0
2021-12-15 19:00:00+00:00,1151,1981.41884,0
2021-12-15 20:00:00+00:00,1237.5,1970.730862,2.293677366
2021-12-15 21:00:00+00:00,1228.5,1877.504227,186.0764055
2021-12-15 22:00:00+00:00,1151.5,1629.601895,352.73345
2021-12-15 23:00:00+00:00,1116,1599.048981,386.3042835
2021-12-16 00:00:00+00:00,1107,1602.902,438.8241658
2021-12-16 01:00:00+00:00,1108.5,1602.94875,441.6476455
2021-12-16 02:00:00+00:00,1089.5,1598.245758,451.7375846
2021-12-16 03:00:00+00:00,1063.5,1605.778002,467.3150563
2021-12-16 04:00:00+00:00,1054,1603.357567,475.848929
2021-12-16 05:00:00+00:00,1071.5,1658.313582,440.7182964
2021-12-16 06:00:00+00:00,1111.5,1821.34425,348.5397769
2021-12-16 07:00:00+00:00,1154,1895.551355,330.4375505
2021-12-16 08:00:00+00:00,1184,1891.168083,176.5174738
2021-12-16 09:00:00+00:00,1186,1878.932468,8.248093788
2021-12-16 10:00:00+00:00,1199.5,1865.323563,0
2021-12-16 11:00:00+00:00,1178,1859.37785,62.37695704
2021-12-16 12:00:00+00:00,1114.5,1866.86975,125.527681
2021-12-16 13:00:00+00:00,1099.5,1863.299773,111.4127825
2021-12-16 14:00:00+00:00,1076.5,1834.355333,311.6350961
2021-12-16 15:00:00+00:00,1069,1836.466268,425.1581016
