time,Operational demand,Available generation,Emissions intensity_SA
2021-10-02 13:00:00+00:00,1217.5,2500.169846,240.8717617
2021-10-02 14:00:00+00:00,1307,2382.808478,247.2322308
2021-10-02 15:00:00+00:00,1270.5,2284.726538,206.8125025
2021-10-02 16:00:00+00:00,1183.5,2063.581932,358.8914536
2021-10-02 17:00:00+00:00,1097.5,2046.032535,367.5026958
2021-10-02 18:00:00+00:00,1039.5,1934.903832,413.0221365
2021-10-02 19:00:00+00:00,1044,1872.671162,472.3942969
2021-10-02 20:00:00+00:00,1072,2182.144784,223.652301
2021-10-02 21:00:00+00:00,1118.5,2524.957872,177.5443645
2021-10-02 22:00:00+00:00,1097.5,2459.433132,175.5926133
2021-10-02 23:00:00+00:00,1025.5,2640.442535,158.1103753
2021-10-03 00:00:00+00:00,995.5,2911.896988,150.1060242
2021-10-03 01:00:00+00:00,977.5,3051.464255,151.4173017
2021-10-03 02:00:00+00:00,918.5,2981.345918,213.9043246
2021-10-03 03:00:00+00:00,889,3039.007054,251.1137027
2021-10-03 04:00:00+00:00,694.5,3020.260898,325.8936596
2021-10-03 05:00:00+00:00,518.5,3071.579547,389.6247712
2021-10-03 06:00:00+00:00,666.5,3153.887603,264.9982342
2021-10-03 07:00:00+00:00,970,3163.860898,170.2831565
2021-10-03 08:00:00+00:00,1276.5,2964.37772,161.1437287
2021-10-03 09:00:00+00:00,1487.5,2897.084667,170.6068752
2021-10-03 10:00:00+00:00,1495,2898.7855,211.7777246
2021-10-03 11:00:00+00:00,1442,2779.484333,216.0555867
2021-10-03 12:00:00+00:00,1368.5,2763.859417,227.8030589
2021-10-03 13:00:00+00:00,1299,2879.286583,202.3303353
2021-10-03 14:00:00+00:00,1411,2893.0915,177.5295173
2021-10-03 15:00:00+00:00,1393,2913.544417,162.8722331
2021-10-03 16:00:00+00:00,1276.5,2900.693417,156.4135707
2021-10-03 17:00:00+00:00,1199.5,2923.811167,157.6720899
2021-10-03 18:00:00+00:00,1165,2916.815,165.2554723
2021-10-03 19:00:00+00:00,1170,2958.237417,170.6379274
2021-10-03 20:00:00+00:00,1212.5,2980.74318,159.7758981
2021-10-03 21:00:00+00:00,1232.5,2962.09721,226.2682536
2021-10-03 22:00:00+00:00,1124,3055.550397,243.8664351
2021-10-03 23:00:00+00:00,1045.5,3125.854143,245.8418849
2021-10-04 00:00:00+00:00,892.5,3188.336213,221.4267834
2021-10-04 01:00:00+00:00,776,3201.892506,173.4142572
2021-10-04 02:00:00+00:00,962.5,3217.794066,224.7371283
2021-10-04 03:00:00+00:00,1078.5,3239.952644,238.2851959
2021-10-04 04:00:00+00:00,909.5,3148.310633,267.4146958
2021-10-04 05:00:00+00:00,904.5,3171.187245,218.6559532
2021-10-04 06:00:00+00:00,876,3161.765063,170.2624935
2021-10-04 07:00:00+00:00,1147,3151.925985,169.731273
2021-10-04 08:00:00+00:00,1452,2977.525216,173.5601877
2021-10-04 09:00:00+00:00,1621,2965.731333,206.1552201
2021-10-04 10:00:00+00:00,1629,2921.722833,195.9862374
2021-10-04 11:00:00+00:00,1544.5,2788.986667,214.6627965
2021-10-04 12:00:00+00:00,1401,2756.77275,166.766617
2021-10-04 13:00:00+00:00,1318,2624.988167,169.2883497
2021-10-04 14:00:00+00:00,1452.5,2586.496662,199.9225099
2021-10-04 15:00:00+00:00,1449,2441.999349,225.4691376
2021-10-04 16:00:00+00:00,1328.5,2372.515812,253.2899932
2021-10-04 17:00:00+00:00,1246.5,2291.511668,278.1845461
2021-10-04 18:00:00+00:00,1217.5,2218.996884,290.1455724
2021-10-04 19:00:00+00:00,1276.5,2124.135563,360.3245604
2021-10-04 20:00:00+00:00,1455,1935.823148,490.0434153
2021-10-04 21:00:00+00:00,1549,1870.740159,521.1901196
2021-10-04 22:00:00+00:00,1388,1866.167363,422.4095656
2021-10-04 23:00:00+00:00,1146,1877.181288,340.7073703
2021-10-05 00:00:00+00:00,873,1745.0094,368.9008553
2021-10-05 01:00:00+00:00,619.5,1660.450692,413.5399004
2021-10-05 02:00:00+00:00,437,1606.005783,459.8695286
2021-10-05 03:00:00+00:00,357.5,1599.350933,483.6925002
2021-10-05 04:00:00+00:00,373.5,1625.295321,443.247897
2021-10-05 05:00:00+00:00,467,1644.913326,427.5964666
2021-10-05 06:00:00+00:00,640.5,1745.235818,419.9739255
2021-10-05 07:00:00+00:00,961,1944.198443,584.4992315
2021-10-05 08:00:00+00:00,1321,1858.789133,725.6355804
2021-10-05 09:00:00+00:00,1525,1811.625842,788.9910363
2021-10-05 10:00:00+00:00,1547.5,1791.319774,812.0545771
2021-10-05 11:00:00+00:00,1494,1767.570437,852.0687479
2021-10-05 12:00:00+00:00,1392.5,1831.456078,840.43158
2021-10-05 13:00:00+00:00,1296.5,1942.523093,756.8809865
2021-10-05 14:00:00+00:00,1411.5,1958.519416,776.7955638
2021-10-05 15:00:00+00:00,1386.5,1815.513033,729.4536341
2021-10-05 16:00:00+00:00,1285.5,1841.303888,623.397999
2021-10-05 17:00:00+00:00,1217,1869.413926,513.6652908
2021-10-05 18:00:00+00:00,1180.5,2008.893538,332.634565
2021-10-05 19:00:00+00:00,1224.5,2177.745365,220.986834
2021-10-05 20:00:00+00:00,1373.5,2348.274196,199.9249033
2021-10-05 21:00:00+00:00,1489,2709.180439,220.6849375
2021-10-05 22:00:00+00:00,1428.5,2582.312298,231.6739107
2021-10-05 23:00:00+00:00,1124.5,2238.628805,254.3944718
2021-10-06 00:00:00+00:00,857,2375.998105,300.5020479
2021-10-06 01:00:00+00:00,725,2475.424643,280.645771
2021-10-06 02:00:00+00:00,740,2464.863682,213.1572385
2021-10-06 03:00:00+00:00,1110,2321.587186,248.5223973
2021-10-06 04:00:00+00:00,1221.5,2335.356691,254.2226972
2021-10-06 05:00:00+00:00,1377,2574.544407,231.9756284
2021-10-06 06:00:00+00:00,1437,2247.770911,273.1760199
2021-10-06 07:00:00+00:00,1486,2350.047838,251.0708868
2021-10-06 08:00:00+00:00,1550.5,2504.207668,232.823695
2021-10-06 09:00:00+00:00,1622,2608.692581,236.4245482
2021-10-06 10:00:00+00:00,1630,2636.328083,267.762154
2021-10-06 11:00:00+00:00,1564.5,2596.85825,218.9690043
2021-10-06 12:00:00+00:00,1441.5,2630.042,209.7268587
2021-10-06 13:00:00+00:00,1349,2569.67975,188.6122915
2021-10-06 14:00:00+00:00,1456,2354.660963,245.2432118
2021-10-06 15:00:00+00:00,1443,2291.213329,215.0651562
2021-10-06 16:00:00+00:00,1336.5,2149.723859,258.0738909
2021-10-06 17:00:00+00:00,1258.5,1936.528835,406.4948702
2021-10-06 18:00:00+00:00,1220.5,2006.685502,437.3977733
2021-10-06 19:00:00+00:00,1294.5,1877.96075,574.9820746
2021-10-06 20:00:00+00:00,1440,1896.82101,583.4201888
2021-10-06 21:00:00+00:00,1524,1997.843834,558.3624866
2021-10-06 22:00:00+00:00,1268.5,2018.496266,441.7377979
2021-10-06 23:00:00+00:00,1029,2019.594715,363.7262599
2021-10-07 00:00:00+00:00,770,1775.90124,393.3295822
2021-10-07 01:00:00+00:00,604,1721.4012,417.5195016
2021-10-07 02:00:00+00:00,507.5,1741.529316,392.1291586
2021-10-07 03:00:00+00:00,519.5,1707.997636,392.8313386
2021-10-07 04:00:00+00:00,484,1751.279652,408.6326126
2021-10-07 05:00:00+00:00,540.5,1967.635811,437.2283653
2021-10-07 06:00:00+00:00,684.5,2066.041301,392.2401061
2021-10-07 07:00:00+00:00,996,2028.820072,562.6202659
2021-10-07 08:00:00+00:00,1328,1994.521098,648.705789
2021-10-07 09:00:00+00:00,1548.5,2040.513148,703.0748872
2021-10-07 10:00:00+00:00,1609,2023.046453,732.5238138
2021-10-07 11:00:00+00:00,1562.5,2042.869923,762.2326897
2021-10-07 12:00:00+00:00,1445,1987.603668,789.0800369
2021-10-07 13:00:00+00:00,1338.5,1980.14287,769.4706478
2021-10-07 14:00:00+00:00,1445.5,2082.801543,720.8909312
2021-10-07 15:00:00+00:00,1409.5,2111.108978,584.9445454
2021-10-07 16:00:00+00:00,1291.5,2244.089997,428.3270042
2021-10-07 17:00:00+00:00,1217,2381.981919,312.3326182
2021-10-07 18:00:00+00:00,1191,2370.239038,308.3511099
2021-10-07 19:00:00+00:00,1237,2326.542002,357.7919619
2021-10-07 20:00:00+00:00,1395.5,2298.247659,419.4046029
2021-10-07 21:00:00+00:00,1476,2317.328503,365.5339753
2021-10-07 22:00:00+00:00,1265.5,2143.892788,362.85177
2021-10-07 23:00:00+00:00,903.5,1916.212088,348.2363132
2021-10-08 00:00:00+00:00,658.5,2094.132184,370.1176878
2021-10-08 01:00:00+00:00,496.5,2175.387593,433.5501829
2021-10-08 02:00:00+00:00,418,2221.420867,485.4829676
2021-10-08 03:00:00+00:00,390.5,2201.293282,418.3035483
2021-10-08 04:00:00+00:00,425,2136.950224,408.5335416
2021-10-08 05:00:00+00:00,520.5,2261.841728,340.0540091
2021-10-08 06:00:00+00:00,722,2310.209565,268.221477
2021-10-08 07:00:00+00:00,968,2140.861883,316.2348381
2021-10-08 08:00:00+00:00,1240.5,1900.980495,616.3143157
2021-10-08 09:00:00+00:00,1436,1863.92671,740.1149086
2021-10-08 10:00:00+00:00,1470.5,1914.972112,735.100918
2021-10-08 11:00:00+00:00,1430,1922.088183,743.2138037
2021-10-08 12:00:00+00:00,1355,1875.908005,774.8370565
2021-10-08 13:00:00+00:00,1275.5,1851.416355,786.9504629
2021-10-08 14:00:00+00:00,1388.5,1770.389882,819.9910614
2021-10-08 15:00:00+00:00,1348,1672.248329,841.3146616
2021-10-08 16:00:00+00:00,1229.5,1680.960425,806.6754987
2021-10-08 17:00:00+00:00,1140.5,1713.709647,700.2574344
2021-10-08 18:00:00+00:00,1117.5,1893.459721,527.752588
2021-10-08 19:00:00+00:00,1132,2048.965969,397.2675389
2021-10-08 20:00:00+00:00,1218,2307.356683,264.6628621
2021-10-08 21:00:00+00:00,1225.5,2451.944438,299.0809762
2021-10-08 22:00:00+00:00,1075.5,2333.769811,357.3653459
2021-10-08 23:00:00+00:00,818.5,2225.917058,436.8690054
2021-10-09 00:00:00+00:00,632.5,2251.700057,557.10324
2021-10-09 01:00:00+00:00,612,2345.725843,533.3720694
2021-10-09 02:00:00+00:00,679,2197.459403,501.2083527
2021-10-09 03:00:00+00:00,642.5,2363.181113,441.5166663
2021-10-09 04:00:00+00:00,805.5,2486.208558,383.0088077
2021-10-09 05:00:00+00:00,897,2325.082041,382.6977175
2021-10-09 06:00:00+00:00,1007,2179.934725,333.8096931
2021-10-09 07:00:00+00:00,1275.5,1959.83767,396.6178708
2021-10-09 08:00:00+00:00,1359,1957.188842,447.2648244
2021-10-09 09:00:00+00:00,1449,2243.51944,298.3107291
2021-10-09 10:00:00+00:00,1462,2018.882424,437.6933177
2021-10-09 11:00:00+00:00,1413,1786.348743,591.6702417
2021-10-09 12:00:00+00:00,1332,1587.348851,746.5948636
2021-10-09 13:00:00+00:00,1252,1593.602619,747.4987879
2021-10-09 14:00:00+00:00,1354,1799.984891,611.6528391
2021-10-09 15:00:00+00:00,1318.5,1994.672839,443.8460383
2021-10-09 16:00:00+00:00,1221,2033.843172,373.9864116
2021-10-09 17:00:00+00:00,1148,1953.337784,396.6471256
2021-10-09 18:00:00+00:00,1098,1860.996163,474.9615375
2021-10-09 19:00:00+00:00,1105,1807.70311,501.8463137
2021-10-09 20:00:00+00:00,1150,1736.550091,585.7433173
2021-10-09 21:00:00+00:00,1151,1800.933514,526.0568865
2021-10-09 22:00:00+00:00,940.5,2020.399931,370.611584
2021-10-09 23:00:00+00:00,765,2032.121918,449.5754032
2021-10-10 00:00:00+00:00,661,1865.725004,508.8672061
2021-10-10 01:00:00+00:00,621,1841.050738,536.2734069
2021-10-10 02:00:00+00:00,594,1902.02894,561.4328758
2021-10-10 03:00:00+00:00,505,2002.204984,541.9274845
2021-10-10 04:00:00+00:00,525,2114.600908,553.0582594
2021-10-10 05:00:00+00:00,550,2115.133755,463.3625699
2021-10-10 06:00:00+00:00,702.5,2135.595131,313.495229
2021-10-10 07:00:00+00:00,1020.5,2089.074239,318.4642355
2021-10-10 08:00:00+00:00,1318,2200.095208,290.3538807
2021-10-10 09:00:00+00:00,1536.5,2235.884464,323.9576451
2021-10-10 10:00:00+00:00,1580,2337.238415,275.4677789
2021-10-10 11:00:00+00:00,1505.5,2376.196805,251.6169774
2021-10-10 12:00:00+00:00,1378.5,2371.696423,244.4790715
2021-10-10 13:00:00+00:00,1290.5,2395.687343,236.8154208
2021-10-10 14:00:00+00:00,1409,2417.282624,237.5403837
2021-10-10 15:00:00+00:00,1407.5,2503.839733,224.8401835
2021-10-10 16:00:00+00:00,1317.5,2464.253879,230.2445855
2021-10-10 17:00:00+00:00,1240.5,2378.953688,245.0665784
2021-10-10 18:00:00+00:00,1212.5,2281.838063,257.69334
2021-10-10 19:00:00+00:00,1267.5,2219.285646,316.0612757
2021-10-10 20:00:00+00:00,1447.5,2114.773758,424.2594917
2021-10-10 21:00:00+00:00,1570,2260.107828,501.7752843
2021-10-10 22:00:00+00:00,1349,2183.926067,475.3593777
2021-10-10 23:00:00+00:00,1143.5,1949.928809,408.4250603
2021-10-11 00:00:00+00:00,919.5,1766.698673,430.7135274
2021-10-11 01:00:00+00:00,848.5,1611.905268,514.8567104
2021-10-11 02:00:00+00:00,686.5,1567.994688,559.2931402
2021-10-11 03:00:00+00:00,518.5,1537.27654,585.2419422
2021-10-11 04:00:00+00:00,436.5,1631.731838,562.3825045
2021-10-11 05:00:00+00:00,493.5,1668.758543,554.4604797
2021-10-11 06:00:00+00:00,676.5,1849.320781,489.043502
2021-10-11 07:00:00+00:00,1004,2255.947738,557.2019851
2021-10-11 08:00:00+00:00,1362,2194.443795,633.321134
2021-10-11 09:00:00+00:00,1616,2423.017355,552.5935672
2021-10-11 10:00:00+00:00,1678.5,2621.911296,457.6750564
2021-10-11 11:00:00+00:00,1583.5,2433.283783,519.2509122
2021-10-11 12:00:00+00:00,1431.5,2384.636154,422.2800395
2021-10-11 13:00:00+00:00,1327,2414.945155,396.4864104
2021-10-11 14:00:00+00:00,1438.5,2533.570023,346.8222913
2021-10-11 15:00:00+00:00,1426.5,2502.96716,329.8374148
2021-10-11 16:00:00+00:00,1325.5,2357.981616,357.3111594
2021-10-11 17:00:00+00:00,1245,2278.279239,379.3904427
2021-10-11 18:00:00+00:00,1232.5,2278.984056,376.6995382
2021-10-11 19:00:00+00:00,1295,2269.976928,385.1041536
2021-10-11 20:00:00+00:00,1492,2192.394202,428.6145358
2021-10-11 21:00:00+00:00,1586,2104.579129,491.976429
2021-10-11 22:00:00+00:00,1396,1814.068892,447.5695262
2021-10-11 23:00:00+00:00,1065.5,1792.374404,414.698374
2021-10-12 00:00:00+00:00,758,1813.048543,434.786736
2021-10-12 01:00:00+00:00,702.5,1709.915428,488.9388515
2021-10-12 02:00:00+00:00,535.5,1701.705879,544.7997603
2021-10-12 03:00:00+00:00,517,1831.910747,526.2200305
2021-10-12 04:00:00+00:00,503.5,1865.157458,532.3150871
2021-10-12 05:00:00+00:00,568.5,1976.895817,456.1089861
2021-10-12 06:00:00+00:00,759.5,2022.461806,370.1600902
2021-10-12 07:00:00+00:00,1040,2053.574333,330.1154627
2021-10-12 08:00:00+00:00,1319,1945.700876,396.1167336
2021-10-12 09:00:00+00:00,1503,2004.004978,414.680987
2021-10-12 10:00:00+00:00,1532,2137.15451,303.9382095
2021-10-12 11:00:00+00:00,1474,2292.732916,239.2867948
2021-10-12 12:00:00+00:00,1380,2467.28053,227.5819821
2021-10-12 13:00:00+00:00,1308.5,2421.732417,235.8790632
2021-10-12 14:00:00+00:00,1426,2344.383143,286.9876891
2021-10-12 15:00:00+00:00,1386.5,1866.62993,400.6112901
2021-10-12 16:00:00+00:00,1274,1782.654997,439.1612543
2021-10-12 17:00:00+00:00,1212,1787.548302,398.5203632
2021-10-12 18:00:00+00:00,1192.5,1953.145807,326.1937022
2021-10-12 19:00:00+00:00,1263,2143.441073,279.8059388
2021-10-12 20:00:00+00:00,1436.5,2231.792928,257.8151648
2021-10-12 21:00:00+00:00,1614,2348.262575,287.6706757
2021-10-12 22:00:00+00:00,1516.5,2498.848637,274.0136876
2021-10-12 23:00:00+00:00,1209,2414.259168,325.193231
2021-10-13 00:00:00+00:00,1060,2511.187477,327.17201
2021-10-13 01:00:00+00:00,1117.5,2548.047192,317.3430846
2021-10-13 02:00:00+00:00,999,2598.354313,356.6248189
2021-10-13 03:00:00+00:00,884,2581.671727,324.5834914
2021-10-13 04:00:00+00:00,890,2715.240132,259.3015247
2021-10-13 05:00:00+00:00,803.5,2673.663192,258.9936656
2021-10-13 06:00:00+00:00,995,2551.344239,219.0398548
2021-10-13 07:00:00+00:00,1198,2460.563506,232.3215583
2021-10-13 08:00:00+00:00,1472,2330.85574,393.6352765
2021-10-13 09:00:00+00:00,1658.5,2050.716296,587.0241182
2021-10-13 10:00:00+00:00,1683.5,1960.241533,647.5682045
2021-10-13 11:00:00+00:00,1580,2187.146562,511.1571949
2021-10-13 12:00:00+00:00,1434.5,2388.411394,368.1105081
2021-10-13 13:00:00+00:00,1335.5,2444.212078,327.6862656
2021-10-13 14:00:00+00:00,1449,2507.448303,324.558983
2021-10-13 15:00:00+00:00,1444,2416.572011,326.2752683
2021-10-13 16:00:00+00:00,1331.5,2273.56503,337.0701349
2021-10-13 17:00:00+00:00,1250.5,2317.445519,368.1391139
2021-10-13 18:00:00+00:00,1224.5,2507.490779,298.6969464
2021-10-13 19:00:00+00:00,1282,2399.250831,354.3226002
2021-10-13 20:00:00+00:00,1445,2366.298642,422.472051
2021-10-13 21:00:00+00:00,1642,2311.807165,486.8467591
2021-10-13 22:00:00+00:00,1541.5,2207.028096,523.0470712
2021-10-13 23:00:00+00:00,1306.5,1813.429958,528.2006555
2021-10-14 00:00:00+00:00,1053.5,1707.726978,515.3226335
2021-10-14 01:00:00+00:00,977,1618.289566,582.249537
2021-10-14 02:00:00+00:00,989,1566.406346,617.0428703
2021-10-14 03:00:00+00:00,1056,1455.307922,696.952372
2021-10-14 04:00:00+00:00,1095.5,1710.358526,507.4394381
2021-10-14 05:00:00+00:00,909,2017.161742,336.9487858
2021-10-14 06:00:00+00:00,865,1961.833205,416.6524156
2021-10-14 07:00:00+00:00,1199.5,2337.584247,459.3809027
2021-10-14 08:00:00+00:00,1467.5,2557.606918,495.664855
2021-10-14 09:00:00+00:00,1672.5,2702.353173,438.6364282
2021-10-14 10:00:00+00:00,1690.5,2932.556101,369.6864047
2021-10-14 11:00:00+00:00,1593,2984.935072,328.320143
2021-10-14 12:00:00+00:00,1492.5,3218.757169,279.3676285
2021-10-14 13:00:00+00:00,1428,3205.656501,282.3050817
2021-10-14 14:00:00+00:00,1573,3343.757509,259.033879
2021-10-14 15:00:00+00:00,1544.5,2746.240557,231.3547564
2021-10-14 16:00:00+00:00,1392,2631.908417,218.522224
2021-10-14 17:00:00+00:00,1315,2632.366417,216.6608065
2021-10-14 18:00:00+00:00,1287.5,2674.869,215.8893818
2021-10-14 19:00:00+00:00,1332,2711.62225,218.1036738
2021-10-14 20:00:00+00:00,1469,2720.270445,216.9173479
2021-10-14 21:00:00+00:00,1572.5,2721.348622,223.668101
2021-10-14 22:00:00+00:00,1356.5,2648.18809,301.482004
2021-10-14 23:00:00+00:00,1208,2641.186271,323.2984901
2021-10-15 00:00:00+00:00,1141.5,2592.086602,333.3669113
2021-10-15 01:00:00+00:00,1089,2529.674845,334.1461716
2021-10-15 02:00:00+00:00,879,2481.465836,379.0631441
2021-10-15 03:00:00+00:00,666.5,2349.05895,433.2004371
2021-10-15 04:00:00+00:00,695,2424.925618,373.4394075
2021-10-15 05:00:00+00:00,849,2640.762282,341.9945153
2021-10-15 06:00:00+00:00,977.5,2838.172975,302.4225332
2021-10-15 07:00:00+00:00,1275,2669.923411,238.7218906
2021-10-15 08:00:00+00:00,1464,2400.583243,248.877344
2021-10-15 09:00:00+00:00,1639,2174.908046,362.0465365
2021-10-15 10:00:00+00:00,1651,2135.982761,358.7343112
2021-10-15 11:00:00+00:00,1560,2119.668171,350.6022733
2021-10-15 12:00:00+00:00,1434.5,2110.18558,347.1628267
2021-10-15 13:00:00+00:00,1341.5,2118.700468,340.1332731
2021-10-15 14:00:00+00:00,1444,2209.360696,324.6720735
2021-10-15 15:00:00+00:00,1409,2178.292194,334.1133817
2021-10-15 16:00:00+00:00,1296,2106.956571,353.2005721
2021-10-15 17:00:00+00:00,1207,2056.897333,365.9901116
2021-10-15 18:00:00+00:00,1163.5,2024.009202,372.2556245
2021-10-15 19:00:00+00:00,1170,1969.746478,374.8147055
2021-10-15 20:00:00+00:00,1240.5,1919.320709,420.4078858
2021-10-15 21:00:00+00:00,1320.5,1773.373463,530.3832532
2021-10-15 22:00:00+00:00,1310,1742.976677,547.9597796
2021-10-15 23:00:00+00:00,1233.5,1724.864692,514.592472
2021-10-16 00:00:00+00:00,1062.5,1622.722845,540.3200541
2021-10-16 01:00:00+00:00,932,1633.54724,511.6852669
2021-10-16 02:00:00+00:00,855,1674.955098,490.2186486
2021-10-16 03:00:00+00:00,789,1740.987117,458.4749033
2021-10-16 04:00:00+00:00,745,1735.176063,454.109393
2021-10-16 05:00:00+00:00,727,1783.186401,460.7050224
2021-10-16 06:00:00+00:00,736.5,1857.185992,477.6166115
2021-10-16 07:00:00+00:00,974,1844.905295,570.4876702
2021-10-16 08:00:00+00:00,1282.5,1947.676074,744.1620121
2021-10-16 09:00:00+00:00,1486.5,2095.789336,757.4601897
2021-10-16 10:00:00+00:00,1519.5,2100.345708,790.9059225
2021-10-16 11:00:00+00:00,1468,1896.803348,835.471107
2021-10-16 12:00:00+00:00,1377,1857.680144,860.3166803
2021-10-16 13:00:00+00:00,1304,1858.189067,868.8633492
2021-10-16 14:00:00+00:00,1413.5,1826.2782,886.9998354
2021-10-16 15:00:00+00:00,1380,1822.190578,917.786415
2021-10-16 16:00:00+00:00,1274.5,1798.780009,949.4875686
2021-10-16 17:00:00+00:00,1182.5,1818.68103,926.8484086
2021-10-16 18:00:00+00:00,1138.5,1745.298644,855.1420727
2021-10-16 19:00:00+00:00,1139,1832.165292,757.7902748
2021-10-16 20:00:00+00:00,1186.5,1930.393603,656.4035015
2021-10-16 21:00:00+00:00,1147.5,1838.651408,424.7489055
2021-10-16 22:00:00+00:00,920,1892.333758,350.3038884
2021-10-16 23:00:00+00:00,667,1867.961648,384.4261687
2021-10-17 00:00:00+00:00,471.5,1939.877541,414.8849693
2021-10-17 01:00:00+00:00,318.5,1971.851783,508.1704102
2021-10-17 02:00:00+00:00,271.5,1971.305033,534.7811985
2021-10-17 03:00:00+00:00,240.5,1878.154529,530.1643897
2021-10-17 04:00:00+00:00,291.5,1755.13676,465.2063675
2021-10-17 05:00:00+00:00,399.5,1628.671498,435.2265599
2021-10-17 06:00:00+00:00,553,1702.410897,462.1926778
2021-10-17 07:00:00+00:00,885,1749.343754,669.2484698
2021-10-17 08:00:00+00:00,1214,1795.123068,783.9564182
2021-10-17 09:00:00+00:00,1355,1858.180167,808.4009418
2021-10-17 10:00:00+00:00,1348,1917.914577,776.6404931
2021-10-17 11:00:00+00:00,1291,2053.424944,706.7958568
2021-10-17 12:00:00+00:00,1218.5,1984.622322,651.9246461
2021-10-17 13:00:00+00:00,1166.5,2034.474818,591.7961298
2021-10-17 14:00:00+00:00,1295.5,2150.290747,548.4536174
2021-10-17 15:00:00+00:00,1298.5,2135.721892,574.0816738
2021-10-17 16:00:00+00:00,1217,1889.610018,586.9934265
2021-10-17 17:00:00+00:00,1149,2087.508442,507.09226
2021-10-17 18:00:00+00:00,1111.5,2136.178422,463.4904564
2021-10-17 19:00:00+00:00,1161,2190.112434,437.403846
2021-10-17 20:00:00+00:00,1303.5,2151.40743,498.6212354
2021-10-17 21:00:00+00:00,1366.5,2146.139617,483.3945753
2021-10-17 22:00:00+00:00,1194.5,2131.423293,468.5868142
2021-10-17 23:00:00+00:00,967.5,2043.788355,396.5919002
2021-10-18 00:00:00+00:00,805.5,1962.567788,435.5667513
2021-10-18 01:00:00+00:00,581,1918.091497,491.563218
2021-10-18 02:00:00+00:00,474,1823.577433,547.3985716
2021-10-18 03:00:00+00:00,453.5,1890.717988,448.0323652
2021-10-18 04:00:00+00:00,450.5,1992.156356,427.6346436
2021-10-18 05:00:00+00:00,542.5,2019.425428,399.0579977
2021-10-18 06:00:00+00:00,706.5,2129.222663,291.6752125
2021-10-18 07:00:00+00:00,982,2220.486932,270.8199237
2021-10-18 08:00:00+00:00,1268.5,2188.612712,425.8699769
2021-10-18 09:00:00+00:00,1428.5,2370.657973,363.9706642
2021-10-18 10:00:00+00:00,1465.5,2525.897141,284.2081123
2021-10-18 11:00:00+00:00,1411.5,2540.475483,257.3340004
2021-10-18 12:00:00+00:00,1313,2240.021978,241.3552199
2021-10-18 13:00:00+00:00,1234.5,2188.815625,228.1478501
2021-10-18 14:00:00+00:00,1334,2204.418353,247.2381712
2021-10-18 15:00:00+00:00,1324.5,2231.945212,214.3319017
2021-10-18 16:00:00+00:00,1231,2236.014356,197.6374445
2021-10-18 17:00:00+00:00,1170.5,2179.770335,229.5065124
2021-10-18 18:00:00+00:00,1151,2198.069181,207.5535035
2021-10-18 19:00:00+00:00,1201,2197.610582,226.5699905
2021-10-18 20:00:00+00:00,1324,2238.529888,235.9552799
2021-10-18 21:00:00+00:00,1354,2243.214256,277.5412974
2021-10-18 22:00:00+00:00,1111,2258.016348,273.2815178
2021-10-18 23:00:00+00:00,843.5,2246.33481,326.2984305
2021-10-19 00:00:00+00:00,574.5,2150.594928,400.8748084
2021-10-19 01:00:00+00:00,388.5,1907.180209,475.7145773
2021-10-19 02:00:00+00:00,323,1682.000348,494.8922978
2021-10-19 03:00:00+00:00,320.5,1561.300639,500.739376
2021-10-19 04:00:00+00:00,326.5,1505.291231,502.2528475
2021-10-19 05:00:00+00:00,387.5,1584.22684,477.3012517
2021-10-19 06:00:00+00:00,585,1614.457286,481.699323
2021-10-19 07:00:00+00:00,896.5,1845.832899,545.0918395
2021-10-19 08:00:00+00:00,1202,1915.059061,610.3203147
2021-10-19 09:00:00+00:00,1368.5,2184.932339,464.6325744
2021-10-19 10:00:00+00:00,1385,2469.814638,302.8996557
2021-10-19 11:00:00+00:00,1331,2365.711057,218.251169
2021-10-19 12:00:00+00:00,1273,2437.285501,173.1648771
2021-10-19 13:00:00+00:00,1218.5,2615.954653,161.8016658
2021-10-19 14:00:00+00:00,1331,2704.30025,155.8861418
2021-10-19 15:00:00+00:00,1321,2661.088333,221.42716
2021-10-19 16:00:00+00:00,1235,2721.00175,193.7434935
2021-10-19 17:00:00+00:00,1163,2742.76025,152.2776067
2021-10-19 18:00:00+00:00,1148,2777.786833,157.0730613
2021-10-19 19:00:00+00:00,1195,2787.064667,156.6633423
2021-10-19 20:00:00+00:00,1303,2843.498755,165.3967623
2021-10-19 21:00:00+00:00,1344.5,2794.296335,232.2423559
2021-10-19 22:00:00+00:00,1190,2684.182115,259.4814091
2021-10-19 23:00:00+00:00,1044.5,2729.529952,260.1310754
2021-10-20 00:00:00+00:00,914.5,2852.026428,275.6060558
2021-10-20 01:00:00+00:00,993.5,2787.334967,277.1802421
2021-10-20 02:00:00+00:00,954,2763.688185,286.3702362
2021-10-20 03:00:00+00:00,1107.5,2781.846097,225.289936
2021-10-20 04:00:00+00:00,1384,2790.604145,222.5524174
2021-10-20 05:00:00+00:00,1378.5,2641.438021,216.6677875
2021-10-20 06:00:00+00:00,1377.5,2218.883468,251.7494429
2021-10-20 07:00:00+00:00,1411.5,2514.905954,199.1151023
2021-10-20 08:00:00+00:00,1473,2598.128118,171.8853236
